Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, W1 2, London",W1 2,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, W1 3, London",W1 3,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, W1 4, London",W1 4,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, SW1 2, London",SW1 2,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, W2 1, London",W2 1,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, W2 2, London",W2 2,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, W2 8, London",W2 8,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 0, London",WC1 0,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 1, London",WC1 1,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 2, London",WC1 2,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 3, London",WC1 3,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 4, London",WC1 4,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 5, London",WC1 5,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 6, London",WC1 6,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 7, London",WC1 7,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 8, London",WC1 8,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Royal Artisan Bakery,cafe,"84-86, Petty France, WC1 9, London",WC1 9,,,51.4995521,-0.1350147,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Ruby Blue,restaurant,"SW1 4, London",SW1 4,,,51.5110421,-0.1301585,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, SW1 4, London",SW1 4,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, WC2 1, London",WC2 1,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, WC2 2, London",WC2 2,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, WC2 3, London",WC2 3,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, WC2 4, London",WC2 4,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, WC2 5, London",WC2 5,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, WC2 6, London",WC2 6,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, WC2 7, London",WC2 7,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, WC2 8, London",WC2 8,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rules,restaurant,"34-35, Maiden Lane, WC2 9, London",WC2 9,+44 20 7836 5314,https://rules.co.uk/,51.5108178,-0.1231945,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Rum Kitchen,caribbean,"Kingly Court, SW1 4, London",SW1 4,+44 20 3668 2537,https://www.therumkitchen.com/,51.5127947,-0.1389316,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHAKARA,restaurant,"66, Baker Street, W1 0, London",W1 0,+44 7437 569667,https://shakaraldn.com/,51.5191527,-0.1559846,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHAKARA,restaurant,"66, Baker Street, W1 5, London",W1 5,+44 7437 569667,https://shakaraldn.com/,51.5191527,-0.1559846,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHAKARA,restaurant,"66, Baker Street, W1 6, London",W1 6,+44 7437 569667,https://shakaraldn.com/,51.5191527,-0.1559846,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHAKARA,restaurant,"66, Baker Street, W1 7, London",W1 7,+44 7437 569667,https://shakaraldn.com/,51.5191527,-0.1559846,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHAKARA,restaurant,"66, Baker Street, W1 8, London",W1 8,+44 7437 569667,https://shakaraldn.com/,51.5191527,-0.1559846,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHAKARA,restaurant,"66, Baker Street, W1 9, London",W1 9,+44 7437 569667,https://shakaraldn.com/,51.5191527,-0.1559846,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHOT,restaurant,"WC2 1, London",WC2 1,,,51.5139071,-0.1050593,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHOT,restaurant,"WC2 2, London",WC2 2,,,51.5139071,-0.1050593,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHOT,restaurant,"WC2 3, London",WC2 3,,,51.5139071,-0.1050593,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHOT,restaurant,"WC2 4, London",WC2 4,,,51.5139071,-0.1050593,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHOT,restaurant,"WC2 5, London",WC2 5,,,51.5139071,-0.1050593,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHOT,restaurant,"WC2 6, London",WC2 6,,,51.5139071,-0.1050593,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHOT,restaurant,"WC2 7, London",WC2 7,,,51.5139071,-0.1050593,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHOT,restaurant,"WC2 8, London",WC2 8,,,51.5139071,-0.1050593,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SHOT,restaurant,"WC2 9, London",WC2 9,,,51.5139071,-0.1050593,OpenStreetMap,False,,
MEDIUM,Cooking Oil,SO Pure Café,cafe,"Kingly Court, SW1 4, London",SW1 4,,,51.512564,-0.1387954,OpenStreetMap,False,,
MEDIUM,Cooking Oil,STK Steakhouse,restaurant,"WC2 1, London",WC2 1,,https://stksteakhouse.com/venues/london-strand/,51.5118601,-0.1187034,OpenStreetMap,False,,
MEDIUM,Cooking Oil,STK Steakhouse,restaurant,"WC2 2, London",WC2 2,,https://stksteakhouse.com/venues/london-strand/,51.5118601,-0.1187034,OpenStreetMap,False,,
MEDIUM,Cooking Oil,STK Steakhouse,restaurant,"WC2 3, London",WC2 3,,https://stksteakhouse.com/venues/london-strand/,51.5118601,-0.1187034,OpenStreetMap,False,,
MEDIUM,Cooking Oil,STK Steakhouse,restaurant,"WC2 4, London",WC2 4,,https://stksteakhouse.com/venues/london-strand/,51.5118601,-0.1187034,OpenStreetMap,False,,
MEDIUM,Cooking Oil,STK Steakhouse,restaurant,"WC2 5, London",WC2 5,,https://stksteakhouse.com/venues/london-strand/,51.5118601,-0.1187034,OpenStreetMap,False,,
MEDIUM,Cooking Oil,STK Steakhouse,restaurant,"WC2 6, London",WC2 6,,https://stksteakhouse.com/venues/london-strand/,51.5118601,-0.1187034,OpenStreetMap,False,,
MEDIUM,Cooking Oil,STK Steakhouse,restaurant,"WC2 7, London",WC2 7,,https://stksteakhouse.com/venues/london-strand/,51.5118601,-0.1187034,OpenStreetMap,False,,
MEDIUM,Cooking Oil,STK Steakhouse,restaurant,"WC2 8, London",WC2 8,,https://stksteakhouse.com/venues/london-strand/,51.5118601,-0.1187034,OpenStreetMap,False,,
MEDIUM,Cooking Oil,STK Steakhouse,restaurant,"WC2 9, London",WC2 9,,https://stksteakhouse.com/venues/london-strand/,51.5118601,-0.1187034,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sabor,spanish,"35-37, Heddon Street, SW1 4, London",SW1 4,,https://www.saborrestaurants.co.uk/,51.5113855,-0.1396714,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sacred Grounds,coffee_shop,"54, Dean Street, SW1 4, London",SW1 4,,https://www.sacredgrounds.co.uk/,51.5123568,-0.1317937,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sael,restaurant,"SW1 4, London",SW1 4,,,51.5088543,-0.1332578,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saffron,persian,"39, Upper Berkeley Street, W2 3, London",W2 3,,,51.5151599,-0.162556,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saffron,persian,"39, Upper Berkeley Street, W2 4, London",W2 4,,,51.5151599,-0.162556,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saffron,persian,"39, Upper Berkeley Street, W2 5, London",W2 5,,,51.5151599,-0.162556,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saffron,persian,"39, Upper Berkeley Street, W2 6, London",W2 6,,,51.5151599,-0.162556,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, W1 1, London",W1 1,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, W1 2, London",W1 2,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, W1 3, London",W1 3,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, W1 4, London",W1 4,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, W2 1, London",W2 1,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, W2 2, London",W2 2,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, W2 8, London",W2 8,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 0, London",WC1 0,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 1, London",WC1 1,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 2, London",WC1 2,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 3, London",WC1 3,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 4, London",WC1 4,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 5, London",WC1 5,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 6, London",WC1 6,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 7, London",WC1 7,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 8, London",WC1 8,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sagamiya,japanese,"County Hall, Belvedere Road, WC1 9, London",WC1 9,07507914874,,51.5021013,-0.1182816,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Aymes,cafe,"59, Connaught Street, W2 3, London",W2 3,,https://www.saintaymes.com/cafe,51.5142579,-0.1667129,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Aymes,cafe,"59, Connaught Street, W2 4, London",W2 4,,https://www.saintaymes.com/cafe,51.5142579,-0.1667129,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Aymes,cafe,"59, Connaught Street, W2 5, London",W2 5,,https://www.saintaymes.com/cafe,51.5142579,-0.1667129,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Aymes,cafe,"59, Connaught Street, W2 6, London",W2 6,,https://www.saintaymes.com/cafe,51.5142579,-0.1667129,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Dough,doughnut,"SW1 4, London",SW1 4,,,51.5149104,-0.1265875,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Espresso,coffee_shop,"214, Baker Street, W1 0, London",W1 0,,,51.5232875,-0.1579014,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Espresso,coffee_shop,"214, Baker Street, W1 5, London",W1 5,,,51.5232875,-0.1579014,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Espresso,coffee_shop,"214, Baker Street, W1 6, London",W1 6,,,51.5232875,-0.1579014,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Espresso,coffee_shop,"214, Baker Street, W1 7, London",W1 7,,,51.5232875,-0.1579014,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Espresso,coffee_shop,"214, Baker Street, W1 8, London",W1 8,,,51.5232875,-0.1579014,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Saint Espresso,coffee_shop,"214, Baker Street, W1 9, London",W1 9,,,51.5232875,-0.1579014,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"SW1 4, London",SW1 4,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"WC2 1, London",WC2 1,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"WC2 2, London",WC2 2,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"WC2 3, London",WC2 3,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"WC2 4, London",WC2 4,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"WC2 5, London",WC2 5,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"WC2 6, London",WC2 6,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"WC2 7, London",WC2 7,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"WC2 8, London",WC2 8,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salieri,restaurant,"WC2 9, London",WC2 9,,,51.5106847,-0.1213069,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salsa!,spanish,"SW1 4, London",SW1 4,,https://www.bar-salsa.com/soho,51.5140094,-0.1292936,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salt,restaurant,"20-21, SW1 4, London",SW1 4,,,51.5107495,-0.1294546,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salt'n Pepper,restaurant,"SW1 4, London",SW1 4,,,51.5093722,-0.1300249,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salvador & Amanda,tapas;spanish;seafood,"WC2 1, London",WC2 1,,,51.51886,-0.1218196,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salvador & Amanda,tapas;spanish;seafood,"WC2 2, London",WC2 2,,,51.51886,-0.1218196,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salvador & Amanda,tapas;spanish;seafood,"WC2 3, London",WC2 3,,,51.51886,-0.1218196,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salvador & Amanda,tapas;spanish;seafood,"WC2 4, London",WC2 4,,,51.51886,-0.1218196,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salvador & Amanda,tapas;spanish;seafood,"WC2 5, London",WC2 5,,,51.51886,-0.1218196,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salvador & Amanda,tapas;spanish;seafood,"WC2 6, London",WC2 6,,,51.51886,-0.1218196,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salvador & Amanda,tapas;spanish;seafood,"WC2 7, London",WC2 7,,,51.51886,-0.1218196,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salvador & Amanda,tapas;spanish;seafood,"WC2 8, London",WC2 8,,,51.51886,-0.1218196,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Salvador & Amanda,tapas;spanish;seafood,"WC2 9, London",WC2 9,,,51.51886,-0.1218196,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Samurai,japanese,"WC2 1, London",WC2 1,,,51.5177803,-0.1199798,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Samurai,japanese,"WC2 2, London",WC2 2,,,51.5177803,-0.1199798,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Samurai,japanese,"WC2 3, London",WC2 3,,,51.5177803,-0.1199798,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Samurai,japanese,"WC2 4, London",WC2 4,,,51.5177803,-0.1199798,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Samurai,japanese,"WC2 5, London",WC2 5,,,51.5177803,-0.1199798,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Samurai,japanese,"WC2 6, London",WC2 6,,,51.5177803,-0.1199798,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Samurai,japanese,"WC2 7, London",WC2 7,,,51.5177803,-0.1199798,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Samurai,japanese,"WC2 8, London",WC2 8,,,51.5177803,-0.1199798,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Samurai,japanese,"WC2 9, London",WC2 9,,,51.5177803,-0.1199798,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo,italian,"2, Regent Street St James's, SW1 4, London",SW1 4,,,51.5082275,-0.1330855,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo Cicchetti,italian,"30, Wellington Street, WC2 1, London",WC2 1,+44 20 7240 6339,https://sancarlocicchetti.co.uk/restaurants/london-covent-garden/,51.5123876,-0.1204715,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo Cicchetti,italian,"30, Wellington Street, WC2 2, London",WC2 2,+44 20 7240 6339,https://sancarlocicchetti.co.uk/restaurants/london-covent-garden/,51.5123876,-0.1204715,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo Cicchetti,italian,"30, Wellington Street, WC2 3, London",WC2 3,+44 20 7240 6339,https://sancarlocicchetti.co.uk/restaurants/london-covent-garden/,51.5123876,-0.1204715,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo Cicchetti,italian,"30, Wellington Street, WC2 4, London",WC2 4,+44 20 7240 6339,https://sancarlocicchetti.co.uk/restaurants/london-covent-garden/,51.5123876,-0.1204715,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo Cicchetti,italian,"30, Wellington Street, WC2 5, London",WC2 5,+44 20 7240 6339,https://sancarlocicchetti.co.uk/restaurants/london-covent-garden/,51.5123876,-0.1204715,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo Cicchetti,italian,"30, Wellington Street, WC2 6, London",WC2 6,+44 20 7240 6339,https://sancarlocicchetti.co.uk/restaurants/london-covent-garden/,51.5123876,-0.1204715,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo Cicchetti,italian,"30, Wellington Street, WC2 7, London",WC2 7,+44 20 7240 6339,https://sancarlocicchetti.co.uk/restaurants/london-covent-garden/,51.5123876,-0.1204715,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo Cicchetti,italian,"30, Wellington Street, WC2 8, London",WC2 8,+44 20 7240 6339,https://sancarlocicchetti.co.uk/restaurants/london-covent-garden/,51.5123876,-0.1204715,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Carlo Cicchetti,italian,"30, Wellington Street, WC2 9, London",WC2 9,+44 20 7240 6339,https://sancarlocicchetti.co.uk/restaurants/london-covent-garden/,51.5123876,-0.1204715,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Marco,italian,"10, London Street, W2 3, London",W2 3,+44 20 7724 3673,,51.5154348,-0.1744925,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Marco,italian,"10, London Street, W2 4, London",W2 4,+44 20 7724 3673,,51.5154348,-0.1744925,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Marco,italian,"10, London Street, W2 5, London",W2 5,+44 20 7724 3673,,51.5154348,-0.1744925,OpenStreetMap,False,,
MEDIUM,Cooking Oil,San Marco,italian,"10, London Street, W2 6, London",W2 6,+44 20 7724 3673,,51.5154348,-0.1744925,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sandwhich Express,cafe,"SW1 4, London",SW1 4,,,51.509073,-0.130491,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sandy's,italian,"14, Seymour Place, W2 3, London",W2 3,,https://www.sandys.uk.com/,51.5148582,-0.1610469,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sandy's,italian,"14, Seymour Place, W2 4, London",W2 4,,https://www.sandys.uk.com/,51.5148582,-0.1610469,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sandy's,italian,"14, Seymour Place, W2 5, London",W2 5,,https://www.sandys.uk.com/,51.5148582,-0.1610469,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sandy's,italian,"14, Seymour Place, W2 6, London",W2 6,,https://www.sandys.uk.com/,51.5148582,-0.1610469,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Santa Nata,portuguese,"7, New Row, SW1 4, London",SW1 4,+44 20 7379 9507,https://santanata.com/,51.5110476,-0.1261919,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,italian,"60, Horseferry Road, W1 1, London",W1 1,,,51.4949718,-0.1276505,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,italian,"60, Horseferry Road, W1 2, London",W1 2,,,51.4949718,-0.1276505,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,italian,"60, Horseferry Road, W1 3, London",W1 3,,,51.4949718,-0.1276505,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,italian,"60, Horseferry Road, W1 4, London",W1 4,,,51.4949718,-0.1276505,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,restaurant,"52-53, Wilton Road, SW1 0, London",SW1 0,,,51.4935974,-0.141321,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,restaurant,"52-53, Wilton Road, SW1 1, London",SW1 1,,,51.4935974,-0.141321,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,italian,"60, Horseferry Road, SW1 2, London",SW1 2,,,51.4949718,-0.1276505,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,restaurant,"52-53, Wilton Road, SW1 3, London",SW1 3,,,51.4935974,-0.141321,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,restaurant,"52-53, Wilton Road, SW1 5, London",SW1 5,,,51.4935974,-0.141321,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,restaurant,"52-53, Wilton Road, SW1 6, London",SW1 6,,,51.4935974,-0.141321,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,restaurant,"52-53, Wilton Road, SW1 7, London",SW1 7,,,51.4935974,-0.141321,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,restaurant,"52-53, Wilton Road, SW1 8, London",SW1 8,,,51.4935974,-0.141321,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,restaurant,"52-53, Wilton Road, SW1 9, London",SW1 9,,,51.4935974,-0.141321,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,italian,"60, Horseferry Road, W2 1, London",W2 1,,,51.4949718,-0.1276505,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,italian,"60, Horseferry Road, W2 2, London",W2 2,,,51.4949718,-0.1276505,OpenStreetMap,False,,
MEDIUM,Cooking Oil,Sapori,italian,"60, Horseferry Road, W2 8, London",W2 8,,,51.4949718,-0.1276505,OpenStreetMap,False,,
